SampleNumber,Site,CollectDate,Test,Param,NumericResult,Results_Units,OrderDetails_User1,OrderDetails_User2,OrderDetails_User3,OrderDetails_User4,Instrument,RepLimit,Results_Method,AnalysisEmployee,AnalysisDate
2020092002-06,239 LA CB 20m,9/21/2020,Absorbance scan,S275-295,0.0181,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Absorbance scan,S350-400,0.0202,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Absorbance scan,SR,0.8976,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Absorbance scan,SUVA,,L/µmol·m,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Absorbance scan,Suv-a,0.0192,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Absorbance scan,Suv-b,0.0178,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Absorbance scan,Suv-c,0.0124,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Alk,Alk,160,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Anions,Cl,0.24,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020092002-06,239 LA CB 20m,9/21/2020,Anions,SO4,1.86,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020092002-06,239 LA CB 20m,9/21/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020092002-06,239 LA CB 20m,9/21/2020,Cations,Ca,2.88,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-06,239 LA CB 20m,9/21/2020,Cations,Fe,0.03,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-06,239 LA CB 20m,9/21/2020,Cations,K,0.44,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-06,239 LA CB 20m,9/21/2020,Cations,Mg,0.74,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-06,239 LA CB 20m,9/21/2020,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020092002-06,239 LA CB 20m,9/21/2020,Cations,Na,1.03,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-06,239 LA CB 20m,9/21/2020,Chla,Chla,0.17,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,5/20/2021 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,DIC,DIC,381,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,14.8,ELA-DIC,bcooney,10/11/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2020092002-06,239 LA CB 20m,9/21/2020,NH3,NH3-N,11,µg/L,,,,,AutoAnalyzer 3,16,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,NO2,NO2-N,0.7,µg/L,,,,,AutoAnalyzer 3,0.75,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,NO3,NO3-N,109,µg/L,,,,,AutoAnalyzer 3,1.97,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Part C/N,Part C,263,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-06,239 LA CB 20m,9/21/2020,Part C/N,Part N,21,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-06,239 LA CB 20m,9/21/2020,Part P,Part P,2,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,9/1/2022 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,pH,pH,5.907,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,9/21/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,SRSi,SRSi,3.003,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,TDN,TDN,315,µg/L,,,,,AutoAnalyzer 3,,ELA-TDN,bcooney,10/11/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,TDP,TDP,1.5,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,2.91,ELA-TDP,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Absorbance scan,A254,47.4418,m^-1,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Absorbance scan,E2:E3,5.6667,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Absorbance scan,E2:E4,22.6667,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Absorbance scan,S275-295,0.0169,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Absorbance scan,S350-400,0.0194,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Absorbance scan,SR,0.8688,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Absorbance scan,SUVA,,L/µmol·m,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Absorbance scan,Suv-a,0.0181,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Absorbance scan,Suv-b,0.0166,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Absorbance scan,Suv-c,0.012,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Alk,Alk,162,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Anions,Cl,0.25,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020092002-07,239 LA CB 25m,9/21/2020,Anions,SO4,1.89,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020092002-07,239 LA CB 25m,9/21/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020092002-07,239 LA CB 25m,9/21/2020,Cations,Ca,2.87,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-07,239 LA CB 25m,9/21/2020,Cations,Fe,0.22,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-07,239 LA CB 25m,9/21/2020,Cations,K,0.44,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-07,239 LA CB 25m,9/21/2020,Cations,Mg,0.73,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-07,239 LA CB 25m,9/21/2020,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020092002-07,239 LA CB 25m,9/21/2020,Cations,Na,1.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-07,239 LA CB 25m,9/21/2020,Chla,Chla,0.25,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,5/20/2021 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,DIC,DIC,399,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,14.8,ELA-DIC,bcooney,10/11/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2020092002-07,239 LA CB 25m,9/21/2020,NH3,NH3-N,12,µg/L,,,,,AutoAnalyzer 3,16,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,NO2,NO2-N,0.6,µg/L,,,,,AutoAnalyzer 3,0.75,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,NO3,NO3-N,110,µg/L,,,,,AutoAnalyzer 3,1.97,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,Part C/N,Part C,443,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-07,239 LA CB 25m,9/21/2020,Part C/N,Part N,35,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-07,239 LA CB 25m,9/21/2020,Part P,Part P,4,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,9/1/2022 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,pH,pH,5.805,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,9/21/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,SRSi,SRSi,3.321,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,TDN,TDN,324,µg/L,,,,,AutoAnalyzer 3,,ELA-TDN,bcooney,10/11/2020 12:00:00 AM
2020092002-07,239 LA CB 25m,9/21/2020,TDP,TDP,3.7,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,2.91,ELA-TDP,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Absorbance scan,A254,51.8175,m^-1,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Absorbance scan,E2:E3,5.186,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Absorbance scan,E2:E4,18.5833,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Absorbance scan,S275-295,0.0162,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Absorbance scan,S350-400,0.019,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Absorbance scan,SR,0.8524,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Absorbance scan,SUVA,,L/µmol·m,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Absorbance scan,Suv-a,0.0175,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Absorbance scan,Suv-b,0.0158,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Absorbance scan,Suv-c,0.0117,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Alk,Alk,239,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Anions,Cl,0.26,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020092002-08,239 LA CB 30m,9/21/2020,Anions,SO4,1.86,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020092002-08,239 LA CB 30m,9/21/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020092002-08,239 LA CB 30m,9/21/2020,Cations,Ca,2.92,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-08,239 LA CB 30m,9/21/2020,Cations,Fe,0.54,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-08,239 LA CB 30m,9/21/2020,Cations,K,0.44,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-08,239 LA CB 30m,9/21/2020,Cations,Mg,0.75,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-08,239 LA CB 30m,9/21/2020,Cations,Mn,0.1,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020092002-08,239 LA CB 30m,9/21/2020,Cations,Na,1.04,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-08,239 LA CB 30m,9/21/2020,Chla,Chla,0.29,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,5/20/2021 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,DIC,DIC,579,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,14.8,ELA-DIC,bcooney,10/11/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2020092002-08,239 LA CB 30m,9/21/2020,NH3,NH3-N,19,µg/L,,,,,AutoAnalyzer 3,16,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,NO2,NO2-N,0.6,µg/L,,,,,AutoAnalyzer 3,0.75,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,NO3,NO3-N,93,µg/L,,,,,AutoAnalyzer 3,1.97,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,Part C/N,Part C,1024,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-08,239 LA CB 30m,9/21/2020,Part C/N,Part N,88,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-08,239 LA CB 30m,9/21/2020,Part P,Part P,9,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,9/1/2022 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,pH,pH,5.675,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,9/21/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,SRSi,SRSi,3.471,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,TDN,TDN,321,µg/L,,,,,AutoAnalyzer 3,,ELA-TDN,bcooney,10/11/2020 12:00:00 AM
2020092002-08,239 LA CB 30m,9/21/2020,TDP,TDP,3.7,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,2.91,ELA-TDP,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-09,239 LA CB PE,9/21/2020,Zooplankton taxonomy,Total Biomass,,,,,,,53-µm Zoonet,,ELA-Zoonet,,
2020092002-10,239 LA CB,9/21/2020,Field observations,Air temperature,17.1,°C,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Black ice,,cm,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Cloud cover,0,/10,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Integrated epi to 1% surface PAR?,0,y/n,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Profile?,0,y/n,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,RBR#,2,,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Samplers,0,,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Secchi depth,3.25,m,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Slush,,cm,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Snow depth,,cm,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Temp download time,,CST,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Thermal epi depth,6.75,m,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Thermocline depth,7.125,m,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Total ice,,cm,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Water colour,0,,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Wave height (lower),10,cm,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Wave height (upper),15,cm,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,White ice layer,,cm,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Wind direction,0,,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Wind speed (lower),21,km/h,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,Field observations,Wind speed (upper),32,km/h,,,,,,,ELA-Field observations,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 0.5m,563,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 10m,,µmol/m2/s,,,,,,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 1m,451,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 2m,246,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 3m,99.9,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 4m,35.8,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 5m,13.7,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 6m,9.3,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 7m,4.6,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 8m,2.6,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - 9m,,µmol/m2/s,,,,,,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - Air 1,547,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-10,239 LA CB,9/21/2020,PAR - 239,PAR - Air 2,560,µmol/m2/s,,,,,PAR 7280,,ELA-PAR,ksandilands,
2020092002-11,239 LA CB 10m,9/21/2020,Absorbance scan,A254,44.9085,m^-1,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Absorbance scan,E2:E3,6.4667,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Absorbance scan,E2:E4,27.7143,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Absorbance scan,S275-295,0.0182,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Absorbance scan,S350-400,0.0198,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Absorbance scan,SR,0.9208,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Absorbance scan,SUVA,,L/µmol·m,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Absorbance scan,Suv-a,0.019,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Absorbance scan,Suv-b,0.0179,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Absorbance scan,Suv-c,0.0125,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Alk,Alk,174,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Anions,Cl,0.25,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020092002-11,239 LA CB 10m,9/21/2020,Anions,SO4,1.91,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020092002-11,239 LA CB 10m,9/21/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020092002-11,239 LA CB 10m,9/21/2020,Cations,Ca,2.9,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-11,239 LA CB 10m,9/21/2020,Cations,Fe,0.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-11,239 LA CB 10m,9/21/2020,Cations,K,0.43,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-11,239 LA CB 10m,9/21/2020,Cations,Mg,0.74,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-11,239 LA CB 10m,9/21/2020,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020092002-11,239 LA CB 10m,9/21/2020,Cations,Na,1.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-11,239 LA CB 10m,9/21/2020,Chla,Chla,0.63,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,5/20/2021 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,DIC,DIC,389,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,14.8,ELA-DIC,bcooney,10/11/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2020092002-11,239 LA CB 10m,9/21/2020,NH3,NH3-N,13,µg/L,,,,,AutoAnalyzer 3,16,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,NO2,NO2-N,0.4,µg/L,,,,,AutoAnalyzer 3,0.75,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,NO3,NO3-N,87,µg/L,,,,,AutoAnalyzer 3,1.97,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-11,239 LA CB 10m,9/21/2020,Part C/N,Part C,319,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-11,239 LA CB 10m,9/21/2020,Part C/N,Part N,31,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
