SampleNumber,Site,CollectDate,Test,Param,NumericResult,Results_Units,OrderDetails_User1,OrderDetails_User2,OrderDetails_User3,OrderDetails_User4,Instrument,RepLimit,Results_Method,AnalysisEmployee,AnalysisDate
2019103002-04,227 LA CB 6m,10/30/2019,Anions,SO4,0.77,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019103002-04,227 LA CB 6m,10/30/2019,Archive,Archive,,,,,,,,,ELA-Archive,,
2019103002-04,227 LA CB 6m,10/30/2019,Cations,Ca,1.57,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019103002-04,227 LA CB 6m,10/30/2019,Cations,Fe,0.4,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019103002-04,227 LA CB 6m,10/30/2019,Cations,K,0.26,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019103002-04,227 LA CB 6m,10/30/2019,Cations,Mg,0.42,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019103002-04,227 LA CB 6m,10/30/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019103002-04,227 LA CB 6m,10/30/2019,Cations,Na,0.68,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019103002-04,227 LA CB 6m,10/30/2019,Chla,Chla,12.32,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2019103002-04,227 LA CB 6m,10/30/2019,DIC,DIC,375,µM,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,10/30/2019 12:00:00 AM
2019103002-04,227 LA CB 6m,10/30/2019,DOC,DOC,1002,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,dlangenfeld,4/20/2020 12:00:00 AM
2019103002-04,227 LA CB 6m,10/30/2019,NH3,NH3-N,540,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-04,227 LA CB 6m,10/30/2019,NO2,NO2-N,2.1,µg/L,,,,,AutoAnalyzer 3,0.41,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-04,227 LA CB 6m,10/30/2019,NO3,NO3-N,66,µg/L,,,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-04,227 LA CB 6m,10/30/2019,Part C/N,Part C,3414,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019103002-04,227 LA CB 6m,10/30/2019,Part C/N,Part N,,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019103002-04,227 LA CB 6m,10/30/2019,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,19.4,ELA-PartFe,,
2019103002-04,227 LA CB 6m,10/30/2019,Part P,Part P,38,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,amachutchin,2/3/2020 12:00:00 AM
2019103002-04,227 LA CB 6m,10/30/2019,pH,pH,5.751,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,10/30/2019 12:00:00 AM
2019103002-04,227 LA CB 6m,10/30/2019,SRSi,SRSi,1.936,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,klockhart,10/31/2019 12:00:00 AM
2019103002-04,227 LA CB 6m,10/30/2019,TDN,TDN,954,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,10/31/2019 12:00:00 AM
2019103002-04,227 LA CB 6m,10/30/2019,TDP,TDP,7.4,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.5,ELA-TDP,klockhart,10/31/2019 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,Alk,Alk,125.4,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,Anions,Cl,0.2,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019103002-05,227 LA CB 8m,10/30/2019,Anions,SO4,0.81,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019103002-05,227 LA CB 8m,10/30/2019,Archive,Archive,,,,,,,,,ELA-Archive,,
2019103002-05,227 LA CB 8m,10/30/2019,Cations,Ca,1.59,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019103002-05,227 LA CB 8m,10/30/2019,Cations,Fe,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019103002-05,227 LA CB 8m,10/30/2019,Cations,K,0.26,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019103002-05,227 LA CB 8m,10/30/2019,Cations,Mg,0.42,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019103002-05,227 LA CB 8m,10/30/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019103002-05,227 LA CB 8m,10/30/2019,Cations,Na,0.68,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019103002-05,227 LA CB 8m,10/30/2019,Chla,Chla,11.07,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,DIC,DIC,377,µM,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,10/30/2019 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,DOC,DOC,1012,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,dlangenfeld,4/20/2020 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,NH3,NH3-N,520,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,NO2,NO2-N,1.6,µg/L,,,,,AutoAnalyzer 3,0.41,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,NO3,NO3-N,64,µg/L,,,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,Part C/N,Part C,3585,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019103002-05,227 LA CB 8m,10/30/2019,Part C/N,Part N,,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019103002-05,227 LA CB 8m,10/30/2019,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,19.4,ELA-PartFe,,
2019103002-05,227 LA CB 8m,10/30/2019,Part P,Part P,37,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,amachutchin,2/3/2020 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,pH,pH,5.744,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,10/30/2019 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,SRSi,SRSi,1.936,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,klockhart,10/31/2019 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,TDN,TDN,886,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,10/31/2019 12:00:00 AM
2019103002-05,227 LA CB 8m,10/30/2019,TDP,TDP,12.3,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.5,ELA-TDP,klockhart,10/31/2019 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,Alk,Alk,127.8,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,Anions,Cl,0.2,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019103002-06,227 LA CB 10m,10/30/2019,Anions,SO4,0.77,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019103002-06,227 LA CB 10m,10/30/2019,Archive,Archive,,,,,,,,,ELA-Archive,,
2019103002-06,227 LA CB 10m,10/30/2019,Cations,Ca,1.6,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019103002-06,227 LA CB 10m,10/30/2019,Cations,Fe,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019103002-06,227 LA CB 10m,10/30/2019,Cations,K,0.26,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019103002-06,227 LA CB 10m,10/30/2019,Cations,Mg,0.43,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019103002-06,227 LA CB 10m,10/30/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019103002-06,227 LA CB 10m,10/30/2019,Cations,Na,0.69,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019103002-06,227 LA CB 10m,10/30/2019,Chla,Chla,10.74,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,DIC,DIC,376,µM,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,10/30/2019 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,DOC,DOC,983,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,dlangenfeld,4/20/2020 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,NH3,NH3-N,520,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,NO2,NO2-N,1.5,µg/L,,,,,AutoAnalyzer 3,0.41,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,NO3,NO3-N,70,µg/L,,,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,Part C/N,Part C,3468,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019103002-06,227 LA CB 10m,10/30/2019,Part C/N,Part N,,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019103002-06,227 LA CB 10m,10/30/2019,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,19.4,ELA-PartFe,,
2019103002-06,227 LA CB 10m,10/30/2019,Part P,Part P,38,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,amachutchin,2/3/2020 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,pH,pH,5.725,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,10/30/2019 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,SRSi,SRSi,1.919,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,klockhart,10/31/2019 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,TDN,TDN,890,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,10/31/2019 12:00:00 AM
2019103002-06,227 LA CB 10m,10/30/2019,TDP,TDP,6.9,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.5,ELA-TDP,klockhart,10/31/2019 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,Alk,Alk,125.4,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,Anions,Cl,0.2,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019103002-07,227 LA CB 6m,10/30/2019,Anions,SO4,0.79,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019103002-07,227 LA CB 6m,10/30/2019,Archive,Archive,,,,,,,,,ELA-Archive,,
2019103002-07,227 LA CB 6m,10/30/2019,Cations,Ca,1.61,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019103002-07,227 LA CB 6m,10/30/2019,Cations,Fe,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019103002-07,227 LA CB 6m,10/30/2019,Cations,K,0.27,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019103002-07,227 LA CB 6m,10/30/2019,Cations,Mg,0.42,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019103002-07,227 LA CB 6m,10/30/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019103002-07,227 LA CB 6m,10/30/2019,Cations,Na,0.69,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019103002-07,227 LA CB 6m,10/30/2019,Chla,Chla,11.35,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,DIC,DIC,384,µM,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,10/30/2019 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,DOC,DOC,1059,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,dlangenfeld,4/20/2020 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,NH3,NH3-N,530,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,NO2,NO2-N,1.5,µg/L,,,,,AutoAnalyzer 3,0.41,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,NO3,NO3-N,70,µg/L,,,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,10/30/2019 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,Part C/N,Part C,3447,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019103002-07,227 LA CB 6m,10/30/2019,Part C/N,Part N,,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019103002-07,227 LA CB 6m,10/30/2019,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,19.4,ELA-PartFe,,
2019103002-07,227 LA CB 6m,10/30/2019,Part P,Part P,40,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,amachutchin,2/3/2020 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,pH,pH,5.7,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,10/30/2019 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,SRSi,SRSi,1.911,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,klockhart,10/31/2019 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,TDN,TDN,909,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,10/31/2019 12:00:00 AM
2019103002-07,227 LA CB 6m,10/30/2019,TDP,TDP,7.1,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.5,ELA-TDP,klockhart,10/31/2019 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,Alk,Alk,164,µEq/L,0,7,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,Anions,Cl,0.19,mg/L,0,7,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019110402-01,373 LA CB Epi,11/4/2019,Anions,SO4,1.31,mg/L,0,7,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019110402-01,373 LA CB Epi,11/4/2019,Archive,Archive,,,0,7,,,,,ELA-Archive,,
2019110402-01,373 LA CB Epi,11/4/2019,Cations,Ca,2.45,mg/L,0,7,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019110402-01,373 LA CB Epi,11/4/2019,Cations,Fe,0.02,mg/L,0,7,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019110402-01,373 LA CB Epi,11/4/2019,Cations,K,0.32,mg/L,0,7,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019110402-01,373 LA CB Epi,11/4/2019,Cations,Mg,0.52,mg/L,0,7,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019110402-01,373 LA CB Epi,11/4/2019,Cations,Mn,,mg/L,0,7,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019110402-01,373 LA CB Epi,11/4/2019,Cations,Na,0.6,mg/L,0,7,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019110402-01,373 LA CB Epi,11/4/2019,Chla,Chla,0.99,µg/L,0,7,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,DIC,DIC,238,µM,0,7,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,11/4/2019 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,DOC,DOC,381,µmol/L,0,7,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,dlangenfeld,4/20/2020 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,NH3,NH3-N,30,µg/L,0,7,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,11/5/2019 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,NO2,NO2-N,0.8,µg/L,0,7,,,AutoAnalyzer 3,0.32,ELA-NOxNH3,mbouch,11/5/2019 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,NO3,NO3-N,15.6,µg/L,0,7,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,11/5/2019 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,Part C/N,Part C,425,µg/L,0,7,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019110402-01,373 LA CB Epi,11/4/2019,Part C/N,Part N,,µg/L,0,7,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019110402-01,373 LA CB Epi,11/4/2019,Part P,Part P,4,µg/L,0,7,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,amachutchin,2/3/2020 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,pH,pH,6.567,SU,0,7,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,11/4/2019 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,Phytoplankton taxonomy,Total Biomass,,mg/m^3,0,7,,,Zeiss invertoscope inverted microscope,,ELA-Phytoplankton taxonomy,,
2019110402-01,373 LA CB Epi,11/4/2019,SRSi,SRSi,1.175,mg/L,0,7,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,klockhart,11/7/2019 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,TDN,TDN,210,µg/L,0,7,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,11/6/2019 12:00:00 AM
2019110402-01,373 LA CB Epi,11/4/2019,TDP,TDP,1.7,µg/L,0,7,,,Shimadzu UV1800 Scanning Spectrophotometer,0.5,ELA-TDP,klockhart,11/6/2019 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,Alk,Alk,174.2,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,Anions,Cl,0.18,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019110402-03,373 LA CB 5m,11/4/2019,Anions,SO4,1.31,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019110402-03,373 LA CB 5m,11/4/2019,Archive,Archive,,,,,,,,,ELA-Archive,,
2019110402-03,373 LA CB 5m,11/4/2019,Cations,Ca,2.47,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019110402-03,373 LA CB 5m,11/4/2019,Cations,Fe,0.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019110402-03,373 LA CB 5m,11/4/2019,Cations,K,0.33,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019110402-03,373 LA CB 5m,11/4/2019,Cations,Mg,0.52,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019110402-03,373 LA CB 5m,11/4/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019110402-03,373 LA CB 5m,11/4/2019,Cations,Na,0.6,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019110402-03,373 LA CB 5m,11/4/2019,Chla,Chla,0.95,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,DIC,DIC,258,µM,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,11/4/2019 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,DOC,DOC,365,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,dlangenfeld,4/20/2020 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,NH3,NH3-N,30,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,11/5/2019 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,NO2,NO2-N,0.8,µg/L,,,,,AutoAnalyzer 3,0.32,ELA-NOxNH3,mbouch,11/5/2019 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,NO3,NO3-N,8.1,µg/L,,,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,11/5/2019 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,Part C/N,Part C,399,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019110402-03,373 LA CB 5m,11/4/2019,Part C/N,Part N,,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019110402-03,373 LA CB 5m,11/4/2019,Part P,Part P,4,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,amachutchin,2/3/2020 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,pH,pH,6.678,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,11/4/2019 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,SRSi,SRSi,1.183,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,klockhart,11/7/2019 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,TDN,TDN,210,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,11/6/2019 12:00:00 AM
2019110402-03,373 LA CB 5m,11/4/2019,TDP,TDP,2.1,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.5,ELA-TDP,klockhart,11/6/2019 12:00:00 AM
2019110402-04,373 LA CB 10m,11/4/2019,Alk,Alk,175.6,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019110402-04,373 LA CB 10m,11/4/2019,Anions,Cl,0.18,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019110402-04,373 LA CB 10m,11/4/2019,Anions,SO4,1.33,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019110402-04,373 LA CB 10m,11/4/2019,Archive,Archive,,,,,,,,,ELA-Archive,,
2019110402-04,373 LA CB 10m,11/4/2019,Cations,Ca,2.45,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019110402-04,373 LA CB 10m,11/4/2019,Cations,Fe,0.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019110402-04,373 LA CB 10m,11/4/2019,Cations,K,0.31,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019110402-04,373 LA CB 10m,11/4/2019,Cations,Mg,0.51,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019110402-04,373 LA CB 10m,11/4/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019110402-04,373 LA CB 10m,11/4/2019,Cations,Na,0.6,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019110402-04,373 LA CB 10m,11/4/2019,Chla,Chla,0.98,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,10/28/2020 12:00:00 AM
2019110402-04,373 LA CB 10m,11/4/2019,DIC,DIC,253,µM,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,11/4/2019 12:00:00 AM
2019110402-04,373 LA CB 10m,11/4/2019,DOC,DOC,379,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,dlangenfeld,4/20/2020 12:00:00 AM
2019110402-04,373 LA CB 10m,11/4/2019,NH3,NH3-N,30,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,11/5/2019 12:00:00 AM
