SampleNumber,Site,CollectDate,Test,Param,NumericResult,Results_Units,OrderDetails_User1,OrderDetails_User2,OrderDetails_User3,OrderDetails_User4,Instrument,RepLimit,Results_Method,AnalysisEmployee,AnalysisDate
2021101202-03,239 NWIF,10/12/2021,Cations,Mg,0.77,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021101202-03,239 NWIF,10/12/2021,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2021101202-03,239 NWIF,10/12/2021,Cations,Na,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021101202-03,239 NWIF,10/12/2021,Cond,Cond,28.5,µS/cm,,,,,Radiometer CDM 3,0.05,ELA-Cond,bcooney,10/12/2021 12:00:00 AM
2021101202-03,239 NWIF,10/12/2021,DIC,DIC,299,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,10/12/2021 12:00:00 AM
2021101202-03,239 NWIF,10/12/2021,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2021101202-03,239 NWIF,10/12/2021,NH3,NH3-N,32,µg/L,,,,,AutoAnalyzer 3,6.6,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101202-03,239 NWIF,10/12/2021,NO2,NO2-N,2.4,µg/L,,,,,AutoAnalyzer 3,0.43,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101202-03,239 NWIF,10/12/2021,NO3,NO3-N,4,µg/L,,,,,AutoAnalyzer 3,1,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101202-03,239 NWIF,10/12/2021,Part C/N,Part C,329.7,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021101202-03,239 NWIF,10/12/2021,Part C/N,Part N,27.3,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021101202-03,239 NWIF,10/12/2021,Part P,Part P,,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,1,ELA-PartP,,
2021101202-03,239 NWIF,10/12/2021,pH,pH,4.628,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,10/12/2021 12:00:00 AM
2021101202-03,239 NWIF,10/12/2021,SRSi,SRSi,4.832,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,jthoroski,6/3/2022 12:00:00 AM
2021101202-03,239 NWIF,10/12/2021,TDN,TDN,808,µg/L,,,,,AutoAnalyzer 3,16.3,ELA-TDN,jdearnley,10/25/2021 12:00:00 AM
2021101202-03,239 NWIF,10/12/2021,TDP,TDP,12.4,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bcooney,10/24/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Absorbance scan,A254,39.8419,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Absorbance scan,E2:E3,6.84,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Absorbance scan,E2:E4,21.375,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Absorbance scan,S275-295,0.0206,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Absorbance scan,S350-400,0.0176,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Absorbance scan,SR,1.17,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Absorbance scan,SUVA,,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Absorbance scan,Suv-a,0.0175,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Absorbance scan,Suv-b,0.0201,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Absorbance scan,Suv-c,0.0129,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Alk,Alk,164.6,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Anions,Cl,0.23,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2021101202-04,239 OF,10/12/2021,Anions,SO4,1.69,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2021101202-04,239 OF,10/12/2021,Archive,Archive,,,,,,,,,ELA-Archive,,
2021101202-04,239 OF,10/12/2021,Cations,Ca,2.68,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021101202-04,239 OF,10/12/2021,Cations,Fe,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021101202-04,239 OF,10/12/2021,Cations,K,0.43,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021101202-04,239 OF,10/12/2021,Cations,Mg,0.71,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021101202-04,239 OF,10/12/2021,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2021101202-04,239 OF,10/12/2021,Cations,Na,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021101202-04,239 OF,10/12/2021,Cond,Cond,24.5,µS/cm,,,,,Radiometer CDM 3,0.05,ELA-Cond,bcooney,10/12/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,DIC,DIC,151,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,10/12/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2021101202-04,239 OF,10/12/2021,NH3,NH3-N,12,µg/L,,,,,AutoAnalyzer 3,6.6,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,NO2,NO2-N,0.1,µg/L,,,,,AutoAnalyzer 3,0.43,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,NO3,NO3-N,2,µg/L,,,,,AutoAnalyzer 3,1,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,Part C/N,Part C,478.1,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021101202-04,239 OF,10/12/2021,Part C/N,Part N,48.6,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021101202-04,239 OF,10/12/2021,Part P,Part P,,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,1,ELA-PartP,,
2021101202-04,239 OF,10/12/2021,pH,pH,7.076,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,10/12/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,SRSi,SRSi,2.359,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,jthoroski,6/3/2022 12:00:00 AM
2021101202-04,239 OF,10/12/2021,TDN,TDN,231,µg/L,,,,,AutoAnalyzer 3,16.3,ELA-TDN,jdearnley,10/25/2021 12:00:00 AM
2021101202-04,239 OF,10/12/2021,TDP,TDP,2.4,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bcooney,10/24/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Absorbance scan,A254,291.7901,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Absorbance scan,E2:E3,5.1098,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Absorbance scan,E2:E4,18.7612,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Absorbance scan,S275-295,0.014,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Absorbance scan,S350-400,0.0189,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Absorbance scan,SR,0.7386,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Absorbance scan,SUVA,,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Absorbance scan,Suv-a,0.0181,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Absorbance scan,Suv-b,0.0141,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Absorbance scan,Suv-c,0.0113,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/18/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Alk,Alk,21.4,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Anions,Cl,0.52,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2021101202-06,239 NWIF,10/12/2021,Anions,SO4,1.99,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2021101202-06,239 NWIF,10/12/2021,Archive,Archive,,,,,,,,,ELA-Archive,,
2021101202-06,239 NWIF,10/12/2021,Cations,Ca,2.77,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021101202-06,239 NWIF,10/12/2021,Cations,Fe,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021101202-06,239 NWIF,10/12/2021,Cations,K,0.32,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021101202-06,239 NWIF,10/12/2021,Cations,Mg,0.77,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021101202-06,239 NWIF,10/12/2021,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2021101202-06,239 NWIF,10/12/2021,Cations,Na,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021101202-06,239 NWIF,10/12/2021,Cond,Cond,28.5,µS/cm,,,,,Radiometer CDM 3,0.05,ELA-Cond,bcooney,10/12/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,DIC,DIC,308,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,10/12/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2021101202-06,239 NWIF,10/12/2021,NH3,NH3-N,28,µg/L,,,,,AutoAnalyzer 3,6.6,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,NO2,NO2-N,2.1,µg/L,,,,,AutoAnalyzer 3,0.43,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,NO3,NO3-N,3,µg/L,,,,,AutoAnalyzer 3,1,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,Part C/N,Part C,378.4,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021101202-06,239 NWIF,10/12/2021,Part C/N,Part N,43.3,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021101202-06,239 NWIF,10/12/2021,Part P,Part P,,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,1,ELA-PartP,,
2021101202-06,239 NWIF,10/12/2021,pH,pH,4.599,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,10/12/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,SRSi,SRSi,4.883,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,jthoroski,6/3/2022 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,TDN,TDN,806,µg/L,,,,,AutoAnalyzer 3,16.3,ELA-TDN,jdearnley,10/25/2021 12:00:00 AM
2021101202-06,239 NWIF,10/12/2021,TDP,TDP,12.1,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bcooney,10/24/2021 12:00:00 AM
2021101203-01,240 Bulk Rain,10/12/2021,Alk,Alk,20.6,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2021101203-01,240 Bulk Rain,10/12/2021,Anions,Cl,0,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2021101203-01,240 Bulk Rain,10/12/2021,Anions,SO4,0.29,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2021101203-01,240 Bulk Rain,10/12/2021,Archive,Archive,,,,,,,,,ELA-Archive,,
2021101203-01,240 Bulk Rain,10/12/2021,Cations,Ca,0.28,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021101203-01,240 Bulk Rain,10/12/2021,Cations,Fe,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021101203-01,240 Bulk Rain,10/12/2021,Cations,K,0.03,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021101203-01,240 Bulk Rain,10/12/2021,Cations,Mg,0.05,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021101203-01,240 Bulk Rain,10/12/2021,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2021101203-01,240 Bulk Rain,10/12/2021,Cations,Na,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021101203-01,240 Bulk Rain,10/12/2021,Cond,Cond,5.1,µS/cm,,,,,Radiometer CDM 3,0.05,ELA-Cond,bcooney,10/12/2021 12:00:00 AM
2021101203-01,240 Bulk Rain,10/12/2021,DIC,DIC,60,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,10/12/2021 12:00:00 AM
2021101203-01,240 Bulk Rain,10/12/2021,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2021101203-01,240 Bulk Rain,10/12/2021,NH3,NH3-N,274,µg/L,,,,,AutoAnalyzer 3,6.6,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101203-01,240 Bulk Rain,10/12/2021,NO2,NO2-N,2.8,µg/L,,,,,AutoAnalyzer 3,0.43,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101203-01,240 Bulk Rain,10/12/2021,NO3,NO3-N,107,µg/L,,,,,AutoAnalyzer 3,1,ELA-NOxNH3,bcooney,10/19/2021 12:00:00 AM
2021101203-01,240 Bulk Rain,10/12/2021,Part C/N,Part C,642,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021101203-01,240 Bulk Rain,10/12/2021,Part C/N,Part N,59.9,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021101203-01,240 Bulk Rain,10/12/2021,Part P,Part P,,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,1,ELA-PartP,,
2021101203-01,240 Bulk Rain,10/12/2021,pH,pH,5.876,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,10/12/2021 12:00:00 AM
2021101203-01,240 Bulk Rain,10/12/2021,SRSi,SRSi,0.011,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,jthoroski,6/3/2022 12:00:00 AM
2021101203-01,240 Bulk Rain,10/12/2021,TDN,TDN,420,µg/L,,,,,AutoAnalyzer 3,16.3,ELA-TDN,jdearnley,10/25/2021 12:00:00 AM
2021101203-01,240 Bulk Rain,10/12/2021,TDP,TDP,1.7,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bcooney,10/24/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Absorbance scan,A254,303.996,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Absorbance scan,E2:E3,4.7122,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Absorbance scan,E2:E4,16.5823,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Absorbance scan,S275-295,0.0132,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Absorbance scan,S350-400,0.0182,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Absorbance scan,SR,0.7241,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Absorbance scan,SUVA,,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Absorbance scan,Suv-a,0.0173,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Absorbance scan,Suv-b,0.0135,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Absorbance scan,Suv-c,0.0105,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Alk,Alk,121.4,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Anions,Cl,0.26,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2021102002-01,239 EIF,10/20/2021,Anions,SO4,1.57,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2021102002-01,239 EIF,10/20/2021,Archive,Archive,,,,,,,,,ELA-Archive,,
2021102002-01,239 EIF,10/20/2021,Cations,Ca,3.85,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021102002-01,239 EIF,10/20/2021,Cations,Fe,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021102002-01,239 EIF,10/20/2021,Cations,K,0.35,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021102002-01,239 EIF,10/20/2021,Cations,Mg,0.95,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021102002-01,239 EIF,10/20/2021,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2021102002-01,239 EIF,10/20/2021,Cations,Na,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021102002-01,239 EIF,10/20/2021,Cond,Cond,27.5,µS/cm,,,,,Radiometer CDM 3,0.05,ELA-Cond,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,DIC,DIC,208,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2021102002-01,239 EIF,10/20/2021,NH3,NH3-N,29,µg/L,,,,,AutoAnalyzer 3,6.6,ELA-NOxNH3,bcooney,10/21/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,NO2,NO2-N,3.2,µg/L,,,,,AutoAnalyzer 3,0.43,ELA-NOxNH3,bcooney,10/21/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,NO3,NO3-N,22,µg/L,,,,,AutoAnalyzer 3,1,ELA-NOxNH3,bcooney,10/21/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,Part C/N,Part C,259.6,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021102002-01,239 EIF,10/20/2021,Part C/N,Part N,0,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021102002-01,239 EIF,10/20/2021,Part P,Part P,,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,1,ELA-PartP,,
2021102002-01,239 EIF,10/20/2021,pH,pH,5.592,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,10/20/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,SRSi,SRSi,6.681,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,mpries,6/2/2022 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,TDN,TDN,715,µg/L,,,,,AutoAnalyzer 3,16.3,ELA-TDN,jdearnley,10/25/2021 12:00:00 AM
2021102002-01,239 EIF,10/20/2021,TDP,TDP,12.4,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bcooney,10/24/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Absorbance scan,A254,591.871,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Absorbance scan,E2:E3,4.6912,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Absorbance scan,E2:E4,17.7222,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Absorbance scan,S275-295,0.013,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Absorbance scan,S350-400,0.0189,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Absorbance scan,SR,0.6864,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Absorbance scan,SUVA,,SU,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Absorbance scan,Suv-a,0.0177,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Absorbance scan,Suv-b,0.0137,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Absorbance scan,Suv-c,0.0098,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,10/20/2021 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Alk,Alk,0,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2021102002-02,239 NEIF,10/20/2021,Anions,Cl,0.22,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2021102002-02,239 NEIF,10/20/2021,Anions,SO4,0.23,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2021102002-02,239 NEIF,10/20/2021,Archive,Archive,,,,,,,,,ELA-Archive,,
2021102002-02,239 NEIF,10/20/2021,Cations,Ca,2.83,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021102002-02,239 NEIF,10/20/2021,Cations,Fe,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021102002-02,239 NEIF,10/20/2021,Cations,K,0.53,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021102002-02,239 NEIF,10/20/2021,Cations,Mg,0.91,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021102002-02,239 NEIF,10/20/2021,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
